0,25.59277
10,25.71103
20,25.47461
30,25.47461
40,25.71103
50,25.29761
60,26.18515
70,25.82938
80,25.59277
90,25.38608
100,25.59277
110,25.59277
120,25.47461
130,25.2092
140,25.12082
150,25.2092
160,25.2092
170,25.2092
180,25.12082
190,25.12082
200,24.94425
210,24.76794
220,24.94425
230,24.76794
240,24.29871
250,24.29871
260,24.29871
270,24.5918
280,24.5918
290,24.29871
300,24.06464
310,24.06464
320,23.88928
330,23.97693
340,23.8017
350,23.8017
360,22.23209
370,23.71414
380,23.36438
390,23.10251
400,23.01532
410,23.10251
420,23.62662
430,23.10251
440,22.66684
450,22.78293
460,22.78293
470,21.36496
480,21.85596
490,21.97162
500,21.62482
510,22.14523
520,20.93243
530,20.75958
540,21.16302
550,20.93243
560,20.67316
570,20.50046
580,20.32779
590,20.32779
600,20.06897
