0,20.75958
10,20.58679
20,20.84598
30,21.16302
40,20.41412
50,20.41412
60,20.58679
70,20.24152
80,20.24152
90,19.98273
100,20.24152
110,20.24152
120,19.98273
130,20.15524
140,19.89648
150,19.20709
160,19.89648
170,20.15524
180,19.89648
190,19.43683
200,19.78152
210,19.89648
220,19.6666
230,20.06897
240,19.78152
250,19.89648
260,19.78152
270,19.78152
280,19.78152
290,19.89648
300,19.6666
310,19.43683
320,19.6666
330,19.32193
340,19.6666
350,19.98273
360,19.43683
370,19.55167
380,19.43683
390,19.89648
400,20.15524
410,19.6666
420,19.89648
430,19.20709
440,19.43683
450,19.43683
460,19.43683
470,19.6666
480,19.78152
490,19.06931
500,19.20709
510,19.6666
520,19.55167
530,19.55167
540,19.32193
550,19.32193
560,19.78152
570,19.06931
580,18.65604
590,19.55167
600,20.15524
