0,25.2092
10,24.29871
20,23.10251
30,22.89908
40,22.66684
50,22.31897
60,22.14523
70,22.55081
80,22.14523
90,22.14523
100,21.97162
110,22.05841
120,21.53815
130,21.27841
140,21.27841
150,21.16302
160,21.16302
170,20.93243
180,20.84598
190,20.67316
200,20.32779
210,20.67316
220,20.58679
230,20.24152
240,20.32779
250,20.50046
260,20.06897
270,19.98273
280,19.78152
290,19.6666
300,19.6666
310,19.43683
320,19.20709
330,19.43683
340,19.32193
350,19.20709
360,19.20709
370,19.13818
380,19.0004
390,19.06931
400,19.06931
410,18.34613
420,18.93152
430,19.0004
440,18.93152
450,18.93152
460,18.86261
470,18.93152
480,18.65604
490,18.79376
500,18.79376
510,18.72488
520,18.51831
530,18.79376
540,18.72488
550,18.58716
560,18.65604
570,18.72488
580,18.72488
590,18.58716
600,18.43219
