0,24.67981
10,23.45175
20,23.36438
30,23.01532
40,22.14523
50,23.18976
60,22.31897
70,22.31897
80,22.23209
90,21.53815
100,21.97162
110,21.62482
120,21.97162
130,21.36496
140,21.53815
150,21.27841
160,21.45157
170,21.45157
180,21.27841
190,19.89648
200,21.85596
210,20.58679
220,20.58679
230,20.75958
240,20.50046
250,20.41412
260,20.50046
270,19.89648
280,20.15524
290,19.89648
300,19.98273
310,19.6666
320,19.13818
330,19.43683
340,19.32193
350,19.55167
360,19.20709
370,19.0004
380,18.65604
390,19.13818
400,18.79376
410,18.79376
420,19.43683
430,18.65604
440,18.58716
450,18.43219
460,18.17401
470,17.71494
480,18.08789
490,18.65604
500,17.82971
510,17.60016
520,17.48538
530,17.82971
540,17.82971
550,17.60016
560,18.08789
570,18.43219
580,18.08789
590,17.48538
600,18.26004
