0,20.84598
10,20.93243
20,21.0477
30,20.84598
40,20.75958
50,20.32779
60,20.41412
70,20.24152
80,20.15524
90,20.15524
100,20.06897
110,19.20709
120,20.06897
130,19.98273
140,19.89648
150,19.89648
160,19.89648
170,19.43683
180,19.89648
190,19.32193
200,19.20709
210,19.43683
220,19.32193
230,19.32193
240,19.0004
250,19.06931
260,19.0004
270,19.06931
280,18.79376
290,18.79376
300,19.0004
310,19.13818
320,18.43219
330,18.72488
340,19.06931
350,18.86261
360,18.79376
370,18.79376
380,18.65604
390,18.51831
400,18.93152
410,19.20709
420,17.91577
430,18.34613
440,18.51831
450,18.51831
460,18.34613
470,18.34613
480,18.26004
490,18.26004
500,18.34613
510,18.26004
520,18.43219
530,18.43219
540,18.51831
550,18.26004
560,18.08789
570,18.26004
580,18.17401
590,17.91577
600,18.26004
